Wall time,Step,Value
1670004847.73038,0,0.0
1670004865.777214,500,4.699999809265137
1670004882.263533,1000,4.900000095367432
1670004897.493574,1500,4.400000095367432
1670004912.425202,2000,4.300000190734863
1670004926.96413,2500,4.699999809265137
1670004942.125038,3000,4.400000095367432
1670004956.578941,3500,4.900000095367432
1670004971.778122,4000,5.0
1670004986.343174,4500,4.699999809265137
1670005000.406758,5000,3.799999952316284
1670005014.745166,5500,4.400000095367432
1670005029.354865,6000,4.300000190734863
1670005043.647836,6500,4.300000190734863
1670005057.874507,7000,4.300000190734863
1670005072.407255,7500,4.5
1670005086.757359,8000,5.0
1670005101.201559,8500,4.300000190734863
1670005115.276513,9000,4.800000190734863
1670005129.540065,9500,4.199999809265137
1670005143.44931,10000,4.300000190734863
1670005157.862609,10500,4.5
1670005172.63997,11000,4.599999904632568
1670005187.03031,11500,5.199999809265137
1670005201.658774,12000,4.800000190734863
1670005216.745549,12500,4.400000095367432
1670005231.519297,13000,4.699999809265137
1670005246.630259,13500,5.0
1670005261.782754,14000,4.5
1670005276.405443,14500,5.0
1670005291.705249,15000,4.800000190734863
1670005305.861965,15500,5.099999904632568
1670005320.193886,16000,4.599999904632568
1670005334.709527,16500,4.699999809265137
1670005350.220416,17000,4.699999809265137
1670005364.513322,17500,4.900000095367432
1670005379.160879,18000,4.5
1670005393.694933,18500,4.900000095367432
1670005408.42195,19000,4.5
1670005422.670232,19500,4.599999904632568
1670005437.277035,20000,4.800000190734863
1670005451.722451,20500,4.900000095367432
1670005466.281971,21000,4.400000095367432
1670005480.667286,21500,4.900000095367432
1670005495.245793,22000,4.800000190734863
1670005509.495397,22500,4.800000190734863
1670005524.427668,23000,4.599999904632568
1670005539.094954,23500,4.300000190734863
1670005553.74077,24000,5.0
1670005568.675187,24500,5.099999904632568
1670005582.911226,25000,4.800000190734863
1670005597.729913,25500,5.099999904632568
1670005612.452304,26000,4.800000190734863
1670005627.397073,26500,4.900000095367432
1670005641.940382,27000,4.400000095367432
1670005657.842442,27500,4.199999809265137
1670005672.806226,28000,4.400000095367432
1670005687.016082,28500,4.800000190734863
1670005701.201945,29000,4.800000190734863
1670005715.922056,29500,4.5
1670005731.288446,30000,4.699999809265137
1670005747.060443,30500,4.900000095367432
1670005762.114517,31000,5.0
1670005776.905989,31500,4.400000095367432
1670005790.997382,32000,4.599999904632568
1670005806.157826,32500,4.5
1670005820.531333,33000,4.800000190734863
1670005834.902082,33500,4.699999809265137
1670005849.330201,34000,4.800000190734863
1670005863.719072,34500,4.599999904632568
1670005877.872698,35000,4.800000190734863
1670005892.262051,35500,4.900000095367432
1670005906.769663,36000,4.599999904632568
1670005921.419287,36500,4.099999904632568
1670005935.667916,37000,4.599999904632568
1670005951.006425,37500,4.400000095367432
1670005965.434799,38000,4.599999904632568
1670005980.565528,38500,4.900000095367432
1670005995.587013,39000,4.599999904632568
1670006010.860336,39500,4.599999904632568
1670006025.066894,40000,4.5
1670006039.162889,40500,4.599999904632568
1670006053.309669,41000,4.800000190734863
1670006068.296711,41500,5.099999904632568
1670006083.678459,42000,4.300000190734863
1670006098.180307,42500,4.599999904632568
1670006112.976156,43000,4.699999809265137
1670006127.696358,43500,4.300000190734863
1670006142.730626,44000,4.599999904632568
1670006157.329576,44500,4.599999904632568
1670006172.172867,45000,3.9000000953674316
1670006185.966713,45500,5.0
1670006200.816844,46000,4.800000190734863
1670006215.567654,46500,4.400000095367432
1670006229.730974,47000,4.800000190734863
1670006244.890511,47500,4.5
1670006259.708069,48000,4.400000095367432
1670006274.936238,48500,4.900000095367432
1670006289.301554,49000,4.900000095367432
1670006303.38273,49500,4.800000190734863
