Wall time,Step,Value
1669997790.343505,0,5.5
1669997840.395509,500,4.5
1669997888.146346,1000,3.9000000953674316
1669997939.27907,1500,4.800000190734863
1669997988.465469,2000,4.699999809265137
1669998036.011181,2500,4.599999904632568
1669998084.309637,3000,4.300000190734863
1669998134.496494,3500,4.599999904632568
1669998183.066305,4000,4.900000095367432
1669998230.68416,4500,4.599999904632568
1669998277.097805,5000,4.400000095367432
1669998325.525952,5500,4.199999809265137
1669998375.186994,6000,4.699999809265137
1669998421.765786,6500,4.699999809265137
1669998467.459064,7000,4.400000095367432
1669998513.517925,7500,4.599999904632568
1669998561.043096,8000,5.0
1669998610.175739,8500,5.099999904632568
1669998658.203021,9000,4.300000190734863
1669998706.754544,9500,4.400000095367432
1669998753.537627,10000,4.5
1669998799.542252,10500,4.400000095367432
1669998846.05715,11000,4.699999809265137
1669998892.309599,11500,4.900000095367432
1669998938.275346,12000,5.0
1669998985.418253,12500,4.900000095367432
1669999032.70461,13000,4.699999809265137
1669999078.193711,13500,4.800000190734863
1669999123.618984,14000,4.800000190734863
1669999169.681583,14500,4.800000190734863
1669999217.430985,15000,4.599999904632568
1669999265.400831,15500,4.5
1669999312.002966,16000,5.099999904632568
1669999360.285504,16500,4.900000095367432
1669999405.566835,17000,4.400000095367432
1669999450.375044,17500,4.800000190734863
1669999495.364395,18000,4.199999809265137
1669999540.398809,18500,4.5
1669999584.967259,19000,4.800000190734863
1669999629.454868,19500,4.400000095367432
1669999674.094382,20000,4.900000095367432
1669999719.0513,20500,4.099999904632568
1669999770.297598,21000,4.900000095367432
1669999821.958639,21500,4.400000095367432
1669999871.031485,22000,4.900000095367432
1669999920.232481,22500,4.800000190734863
1669999968.28539,23000,4.800000190734863
1670000015.654481,23500,4.5
1670000061.940721,24000,4.400000095367432
1670000107.505741,24500,4.699999809265137
1670000152.922773,25000,4.599999904632568
1670000198.479026,25500,4.300000190734863
1670000243.47586,26000,4.699999809265137
1670000289.276102,26500,4.5
1670000337.247502,27000,4.900000095367432
1670000383.130425,27500,4.800000190734863
1670000431.145153,28000,4.599999904632568
1670000476.957595,28500,4.900000095367432
1670000521.649428,29000,4.800000190734863
1670000566.471116,29500,4.699999809265137
1670000613.554439,30000,4.900000095367432
1670000658.291095,30500,4.800000190734863
1670000704.090938,31000,4.699999809265137
1670000752.346195,31500,4.400000095367432
1670000798.979096,32000,4.699999809265137
1670000845.810237,32500,4.900000095367432
1670000894.409833,33000,4.900000095367432
1670000941.059036,33500,4.400000095367432
1670000987.082136,34000,4.5
1670001034.29787,34500,4.599999904632568
1670001080.169633,35000,4.699999809265137
1670001126.542417,35500,4.300000190734863
1670001172.554959,36000,4.099999904632568
1670001218.937494,36500,4.199999809265137
1670001266.043285,37000,4.300000190734863
1670001314.522512,37500,4.400000095367432
1670001361.080293,38000,4.400000095367432
1670001406.369138,38500,4.400000095367432
1670001451.761777,39000,4.599999904632568
1670001498.833747,39500,4.300000190734863
1670001547.873767,40000,4.599999904632568
1670001595.641408,40500,4.599999904632568
1670001643.466418,41000,4.599999904632568
1670001691.140731,41500,4.099999904632568
1670001738.68952,42000,4.900000095367432
1670001786.769386,42500,5.199999809265137
1670001833.748355,43000,4.300000190734863
1670001881.661727,43500,4.900000095367432
1670001929.722916,44000,4.699999809265137
1670001976.819015,44500,4.699999809265137
1670002024.989351,45000,4.800000190734863
1670002072.307045,45500,4.400000095367432
1670002120.568919,46000,4.800000190734863
1670002168.102739,46500,4.800000190734863
1670002216.081792,47000,5.099999904632568
1670002264.318869,47500,4.400000095367432
1670002311.469764,48000,4.900000095367432
1670002359.379574,48500,4.199999809265137
1670002406.753569,49000,4.599999904632568
1670002454.497981,49500,4.099999904632568
