Wall time,Step,Value
1669993026.154555,0,0.0
1669993039.425197,500,4.400000095367432
1669993051.883255,1000,4.400000095367432
1669993063.752243,1500,4.400000095367432
1669993075.560928,2000,4.400000095367432
1669993087.380026,2500,4.699999809265137
1669993099.093897,3000,4.900000095367432
1669993110.652065,3500,4.599999904632568
1669993122.245812,4000,5.0
1669993134.087075,4500,4.199999809265137
1669993146.248695,5000,4.300000190734863
1669993157.942657,5500,4.800000190734863
1669993169.701316,6000,4.800000190734863
1669993181.325285,6500,5.199999809265137
1669993193.154194,7000,4.800000190734863
1669993205.227293,7500,4.099999904632568
1669993217.156397,8000,4.5
1669993229.747367,8500,4.699999809265137
1669993242.516272,9000,4.800000190734863
1669993255.039965,9500,4.400000095367432
1669993268.095617,10000,5.0
1669993280.397384,10500,4.599999904632568
1669993292.073445,11000,5.199999809265137
1669993304.662651,11500,4.599999904632568
1669993317.095736,12000,4.5
1669993328.881789,12500,4.599999904632568
1669993340.825151,13000,4.800000190734863
1669993352.872788,13500,4.400000095367432
1669993364.774677,14000,4.800000190734863
1669993376.552848,14500,5.199999809265137
1669993388.550457,15000,4.699999809265137
1669993400.610875,15500,4.699999809265137
1669993412.570985,16000,5.199999809265137
1669993424.43313,16500,5.0
1669993436.083422,17000,4.900000095367432
1669993448.348193,17500,4.800000190734863
1669993461.667729,18000,4.699999809265137
1669993473.820927,18500,4.400000095367432
1669993485.761573,19000,4.400000095367432
1669993497.589806,19500,4.800000190734863
1669993509.611983,20000,4.199999809265137
1669993521.458521,20500,4.300000190734863
1669993533.216499,21000,5.0
1669993545.62366,21500,4.5
1669993558.226911,22000,4.900000095367432
1669993570.370545,22500,4.300000190734863
1669993582.294042,23000,4.5
1669993594.245527,23500,4.5
1669993606.193309,24000,4.800000190734863
1669993618.788874,24500,4.300000190734863
1669993631.003755,25000,4.5
1669993643.606028,25500,4.599999904632568
1669993655.621112,26000,5.199999809265137
1669993668.486116,26500,4.099999904632568
1669993681.2514,27000,4.900000095367432
1669993693.520753,27500,4.400000095367432
1669993705.879921,28000,4.599999904632568
1669993718.19538,28500,4.900000095367432
1669993731.204375,29000,4.5
1669993744.25081,29500,4.400000095367432
1669993757.540316,30000,4.800000190734863
1669993770.236659,30500,4.800000190734863
1669993783.286305,31000,5.099999904632568
1669993797.334408,31500,5.099999904632568
1669993810.088593,32000,4.5
1669993823.801019,32500,4.699999809265137
1669993835.790739,33000,4.900000095367432
1669993847.517421,33500,4.199999809265137
1669993859.250224,34000,4.400000095367432
1669993871.35513,34500,4.800000190734863
1669993883.551786,35000,4.800000190734863
1669993895.524542,35500,4.400000095367432
1669993908.281592,36000,5.099999904632568
1669993920.676206,36500,4.900000095367432
1669993932.959901,37000,4.5
1669993945.150524,37500,4.199999809265137
1669993957.566695,38000,4.5
1669993970.088745,38500,4.699999809265137
1669993983.555143,39000,4.599999904632568
1669993996.357982,39500,4.699999809265137
1669994008.968092,40000,4.599999904632568
1669994021.769189,40500,4.599999904632568
1669994033.94083,41000,4.800000190734863
1669994046.482997,41500,4.699999809265137
1669994059.251543,42000,4.599999904632568
1669994071.453448,42500,4.900000095367432
1669994083.963674,43000,5.800000190734863
1669994096.486836,43500,4.699999809265137
1669994108.617304,44000,4.800000190734863
1669994120.810043,44500,4.599999904632568
1669994133.145693,45000,4.5
1669994144.71617,45500,4.900000095367432
1669994156.551469,46000,4.699999809265137
1669994169.635973,46500,4.800000190734863
1669994182.61832,47000,4.099999904632568
1669994195.066805,47500,4.900000095367432
1669994207.446264,48000,4.400000095367432
1669994220.043446,48500,4.900000095367432
1669994232.600255,49000,4.300000190734863
1669994244.851836,49500,4.400000095367432
